Small Unit Installation Postcode,Apr 2001 - SGU Rated Output In kW,May 2001 - SGU Rated Output In kW,Jun 2001 - SGU Rated Output In kW,Jul 2001 - SGU Rated Output In kW,Aug 2001 - SGU Rated Output In kW,Sep 2001 - SGU Rated Output In kW,Oct 2001 - SGU Rated Output In kW,Nov 2001 - SGU Rated Output In kW,Dec 2001 - SGU Rated Output In kW,Jan 2002 - SGU Rated Output In kW,Feb 2002 - SGU Rated Output In kW,Mar 2002 - SGU Rated Output In kW,Apr 2002 - SGU Rated Output In kW,May 2002 - SGU Rated Output In kW,Jun 2002 - SGU Rated Output In kW,Jul 2002 - SGU Rated Output In kW,Aug 2002 - SGU Rated Output In kW,Sep 2002 - SGU Rated Output In kW,Oct 2002 - SGU Rated Output In kW,Nov 2002 - SGU Rated Output In kW,Dec 2002 - SGU Rated Output In kW,Jan 2003 - SGU Rated Output In kW,Feb 2003 - SGU Rated Output In kW,Mar 2003 - SGU Rated Output In kW,Apr 2003 - SGU Rated Output In kW,May 2003 - SGU Rated Output In kW,Jun 2003 - SGU Rated Output In kW,Jul 2003 - SGU Rated Output In kW,Aug 2003 - SGU Rated Output In kW,Sep 2003 - SGU Rated Output In kW,Oct 2003 - SGU Rated Output In kW,Nov 2003 - SGU Rated Output In kW,Dec 2003 - SGU Rated Output In kW,Jan 2004 - SGU Rated Output In kW,Feb 2004 - SGU Rated Output In kW,Mar 2004 - SGU Rated Output In kW,Apr 2004 - SGU Rated Output In kW,May 2004 - SGU Rated Output In kW,Jun 2004 - SGU Rated Output In kW,Jul 2004 - SGU Rated Output In kW,Aug 2004 - SGU Rated Output In kW,Sep 2004 - SGU Rated Output In kW,Oct 2004 - SGU Rated Output In kW,Nov 2004 - SGU Rated Output In kW,Dec 2004 - SGU Rated Output In kW,Jan 2005 - SGU Rated Output In kW,Feb 2005 - SGU Rated Output In kW,Mar 2005 - SGU Rated Output In kW,Apr 2005 - SGU Rated Output In kW,May 2005 - SGU Rated Output In kW,Jun 2005 - SGU Rated Output In kW,Jul 2005 - SGU Rated Output In kW,Aug 2005 - SGU Rated Output In kW,Sep 2005 - SGU Rated Output In kW,Oct 2005 - SGU Rated Output In kW,Nov 2005 - SGU Rated Output In kW,Dec 2005 - SGU Rated Output In kW,Jan 2006 - SGU Rated Output In kW,Feb 2006 - SGU Rated Output In kW,Mar 2006 - SGU Rated Output In kW,Apr 2006 - SGU Rated Output In kW,May 2006 - SGU Rated Output In kW,Jun 2006 - SGU Rated Output In kW,Jul 2006 - SGU Rated Output In kW,Aug 2006 - SGU Rated Output In kW,Sep 2006 - SGU Rated Output In kW,Oct 2006 - SGU Rated Output In kW,Nov 2006 - SGU Rated Output In kW,Dec 2006 - SGU Rated Output In kW,Jan 2007 - SGU Rated Output In kW,Feb 2007 - SGU Rated Output In kW,Mar 2007 - SGU Rated Output In kW,Apr 2007 - SGU Rated Output In kW,May 2007 - SGU Rated Output In kW,Jun 2007 - SGU Rated Output In kW,Jul 2007 - SGU Rated Output In kW,Aug 2007 - SGU Rated Output In kW,Sep 2007 - SGU Rated Output In kW,Oct 2007 - SGU Rated Output In kW,Nov 2007 - SGU Rated Output In kW,Dec 2007 - SGU Rated Output In kW,Jan 2008 - SGU Rated Output In kW,Feb 2008 - SGU Rated Output In kW,Mar 2008 - SGU Rated Output In kW,Apr 2008 - SGU Rated Output In kW,May 2008 - SGU Rated Output In kW,Jun 2008 - SGU Rated Output In kW,Jul 2008 - SGU Rated Output In kW,Aug 2008 - SGU Rated Output In kW,Sep 2008 - SGU Rated Output In kW,Oct 2008 - SGU Rated Output In kW,Nov 2008 - SGU Rated Output In kW,Dec 2008 - SGU Rated Output In kW,Jan 2009 - SGU Rated Output In kW,Feb 2009 - SGU Rated Output In kW,Mar 2009 - SGU Rated Output In kW,Apr 2009 - SGU Rated Output In kW,May 2009 - SGU Rated Output In kW,Jun 2009 - SGU Rated Output In kW,Jul 2009 - SGU Rated Output In kW,Aug 2009 - SGU Rated Output In kW,Sep 2009 - SGU Rated Output In kW,Oct 2009 - SGU Rated Output In kW,Nov 2009 - SGU Rated Output In kW,Dec 2009 - SGU Rated Output In kW,Jan 2010 - SGU Rated Output In kW,Feb 2010 - SGU Rated Output In kW,Mar 2010 - SGU Rated Output In kW,Apr 2010 - SGU Rated Output In kW,May 2010 - SGU Rated Output In kW,Jun 2010 - SGU Rated Output In kW,Jul 2010 - SGU Rated Output In kW,Aug 2010 - SGU Rated Output In kW,Sep 2010 - SGU Rated Output In kW,Oct 2010 - SGU Rated Output In kW,Nov 2010 - SGU Rated Output In kW,Dec 2010 - SGU Rated Output In kW
4551,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.050,0.000,23.330,0.000,0.000,5.115,1.500,0.990,3.585,3.883,1.000,10.100,7.560,7.645,9.750,9.690,9.400,3.260,7.965,12.850,29.156,25.040,36.400,58.590,78.040,71.720,67.540,89.080,72.880,42.370,60.910,82.305,99.235,161.400,287.050,180.495,230.644,218.313,158.387,267.009,217.985
4552,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.480,1.920,0.000,0.000,1.280,0.000,1.200,0.000,2.400,0.800,0.000,0.000,0.000,0.000,0.000,0.680,0.000,0.000,0.000,0.000,0.000,0.000,3.840,0.000,3.540,2.150,1.400,0.000,2.800,0.000,3.030,0.000,0.000,0.000,1.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,5.992,5.750,5.030,0.000,1.040,4.950,1.315,0.000,1.280,4.243,0.000,1.745,1.050,8.570,10.620,27.060,40.830,22.490,10.085,13.650,3.180,17.360,22.490,13.025,11.780,11.960,29.860,30.040,26.460,18.250,15.910,26.190,27.510,29.780,24.230,86.250,39.874,68.124,66.890,29.520
4553,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.240,0.000,0.375,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.980,2.970,0.000,0.000,0.000,1.980,2.450,4.100,2.160,3.540,0.000,0.000,1.020,3.130,1.050,4.340,11.650,7.340,3.650,14.230,10.120,5.990,8.730,12.890,15.010,3.720,3.240,14.750,24.720,24.240,26.940,15.140,24.720,43.111
4554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.480,0.000,0.000,0.000,1.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.880,0.000,0.000,0.000,2.990,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.050,0.000,0.000,0.000,0.000,0.000,0.000,2.970,0.000,0.000,0.000,0.000,4.000,0.000,0.000,4.640,0.000,5.235,0.000,2.027,1.080,2.130,1.080,1.530,1.020,1.020,3.500,1.360,4.200,5.280,3.030,6.420,6.180,3.040,4.540,0.000,4.070,17.625,6.780
4555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.932,0.000,1.860,0.000,1.085,0.000,0.000,0.000,1.020,0.000,2.100,1.080,2.800,3.300,5.050,3.360,0.000,2.970,1.050,9.030,5.840,11.920,8.000,11.300,10.910,18.740,11.250,1.020,7.570,20.930,30.800,10.960,38.960,81.664,18.980,26.620,33.860,32.665,35.645
4556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.550,1.500,0.000,0.000,0.990,0.000,0.990,3.560,9.312,2.070,6.370,10.350,3.900,2.475,2.505,4.130,10.030,5.202,6.330,14.960,34.820,19.560,24.700,44.230,23.180,32.600,44.420,71.250,239.600,56.250,134.450,229.580,129.670,139.094,93.200,123.745,173.730,111.018
4557,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.575,0.000,0.000,0.000,0.000,0.000,2.720,0.000,0.000,0.000,12.980,1.000,0.000,0.000,1.050,2.130,0.960,1.050,2.010,5.040,2.420,2.100,3.120,1.400,9.520,4.260,9.870,18.110,14.000,2.440,9.540,7.360,17.030,9.440,22.180,25.790,22.390,49.755,45.035,40.000,57.710,50.675
4558,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.050,1.050,0.000,1.008,0.000,0.000,0.990,0.000,0.125,0.000,2.230,3.640,7.050,1.260,1.400,1.000,2.400,1.020,3.210,5.842,1.240,8.490,8.470,10.250,12.420,13.050,5.625,14.370,14.910,20.345,36.300,98.460,78.350,102.260,66.490,49.550,41.290,74.910,53.466
4559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.240,0.000,0.000,0.000,0.000,1.040,3.060,2.000,0.000,0.990,4.560,0.000,3.990,1.050,0.000,3.000,0.000,0.000,7.450,0.000,3.070,3.120,3.210,9.570,5.540,7.830,4.790,5.580,9.840,6.780,10.030,19.770,20.160,26.250,26.540,12.030,13.954,25.810,47.508
4560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.120,0.000,0.000,0.000,0.000,0.000,0.000,1.280,0.660,0.000,0.000,1.280,0.000,2.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.250,0.000,1.440,1.200,0.000,1.000,2.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.006,2.552,0.000,0.000,0.000,6.070,1.020,1.020,2.640,7.350,1.050,5.050,24.285,17.780,10.585,9.480,7.130,12.470,17.791,7.280,10.840,34.650,22.470,16.500,51.260,56.940,53.650,20.840,60.300,45.880,58.210,61.505,62.000,78.890,124.200,90.279,108.115,123.790,108.855
4561,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.775,1.600,0.000,0.000,0.000,1.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.670,2.450,0.000,0.000,1.085,1.980,4.190,0.000,2.640,2.475,2.970,1.990,5.660,1.080,2.970,2.040,3.960,6.530,3.360,6.470,5.130,11.790,8.420,14.550,13.840,14.600,8.520,15.330,7.240,14.810,16.050,11.370,9.460,18.804,26.890,91.790,35.850,26.450,18.120
4562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.810,0.000,0.000,0.000,0.000,0.000,0.000,1.440,0.000,0.000,0.000,0.000,1.600,0.000,0.000,0.000,0.000,0.000,0.000,1.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.495,0.495,0.000,0.000,0.660,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.527,0.000,0.000,0.000,1.085,0.260,1.000,1.085,0.000,0.000,1.400,4.095,1.980,3.530,4.440,5.200,9.120,4.420,10.860,9.190,5.040,6.590,4.750,10.730,7.980,10.860,15.310,13.480,10.750,20.760,11.760,9.480,22.690,15.450,65.450,39.110,20.950,18.210,34.820,22.500
4563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.680,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.100,4.000,0.000,0.000,2.380,1.040,0.000,0.000,1.085,1.008,4.000,2.790,4.055,2.000,3.600,4.140,2.600,2.402,7.710,1.020,6.402,4.250,9.010,12.600,3.300,10.350,16.100,17.490,27.070,13.010,13.770,15.550,16.590,24.170,28.910,30.410,35.984,41.500,35.035,44.350,28.029
4564,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.980,0.000,1.085,0.000,1.990,0.000,0.000,1.000,0.000,0.000,0.000,0.960,1.650,3.615,10.450,3.210,5.220,19.005,19.470,5.170,7.650,21.190,9.825,16.490,2.910,7.710,39.540,11.280,40.170,18.000,45.090,32.580,25.459,54.589,26.391
4565,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.640,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.650,0.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.635,0.000,0.000,5.940,1.000,1.990,2.080,8.035,7.956,1.170,3.392,1.960,3.900,7.005,7.960,12.160,16.930,18.610,11.860,6.210,12.360,31.740,37.510,13.420,14.900,24.340,26.015,27.850,45.390,77.130,75.100,32.770,29.200,45.005,68.420
4566,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.260,0.000,0.000,0.000,3.020,1.050,1.980,0.960,0.000,0.960,0.000,4.320,1.020,0.000,3.100,8.430,4.690,4.170,7.600,9.240,10.080,24.110,46.280,8.820,18.440,10.990,15.460,15.610,12.620,20.630,5.620,15.900,21.120
4567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.550,6.000,1.870,0.000,0.000,0.000,1.050,0.000,2.040,0.990,1.400,0.000,1.920,0.990,13.952,0.000,9.730,0.000,2.050,10.460,6.920,15.870,2.130,9.450,17.300,12.880,10.780,16.060,13.640,14.420,26.370,12.890,10.740,9.400,12.810,41.450,34.050,16.628
4568,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.090,1.500,0.990,1.000,7.260,1.000,6.070,3.320,2.190,0.660,3.150,2.100,1.920,2.100,2.980,1.200,3.180,6.770,2.720,4.530,6.220,4.390,6.390,16.560,14.320,5.180,4.640,10.870,11.290,8.120,20.380,13.420,25.395,13.570
4569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.980,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.000,0.000,0.000,0.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.980,0.000,0.000,0.000,3.630,1.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.090,0.000,4.230,0.000,4.260,2.160,1.050,4.770,1.080,6.100,3.460,1.050,3.060,5.640,3.280,4.100,8.460,3.570,2.220,15.020,17.675,18.900
4570,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.280,0.000,0.800,0.495,0.000,1.960,0.000,0.000,0.000,0.000,1.960,0.000,7.845,0.000,1.350,0.000,0.000,3.570,2.682,2.460,0.000,3.030,3.495,3.230,1.600,2.240,1.920,0.640,4.511,0.000,1.700,0.000,0.000,0.000,0.984,0.000,0.960,0.000,0.000,0.000,2.640,0.000,0.000,0.000,0.000,1.200,2.000,0.000,0.000,0.000,0.000,3.575,0.000,3.924,1.925,1.920,5.060,1.050,7.720,6.355,8.240,8.950,4.380,13.452,9.675,15.900,10.050,7.700,14.975,22.482,15.830,25.545,16.200,44.345,44.150,42.630,47.825,66.860,50.990,39.990,44.540,44.470,80.850,72.200,82.820,151.530,146.020,106.170,104.085,86.565,203.320,86.550
4571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,0.000,0.000,1.020,8.200,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,7.000,1.040,7.560,3.560,0.000,0.000,4.320,1.020,3.980,7.320,13.100,2.160,1.500,0.000,4.560
4572,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.050,0.000,0.000,1.050,1.080,0.000,0.000,0.000,0.000,2.520,0.000,3.130,0.000,7.070,0.000,6.290,2.980,5.980,3.860,1.880,7.030
4573,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.530,0.000,0.990,1.360,0.000,0.000,0.340,0.000,0.990,1.080,0.000,1.440,2.160,3.330,6.552,0.000,5.510,3.185,6.360,12.850,18.655,20.280,14.120,27.935,30.960,37.200,20.500,35.440,35.695,34.160,19.040,48.060,51.810,82.060,55.200,47.195,64.114,57.725
4574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.575,0.000,0.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.960,0.000,0.000,3.300,0.000,0.000,2.640,1.400,4.900,2.040,1.360,1.050,0.000,2.160,3.150,2.100,2.160,1.020,3.120,2.720,2.460,4.570,2.160,7.540,1.600,5.230,2.100,4.080,11.900,1.528
